"X4EVERDROP","X1SEX","X1RACE","X1STAGE","X1CONTROL","X1SES","X1SES_U","X1SCHOOLENG","X1SCHOOLBEL","X1SCHOOLCLI","X1TXMTSCOR","X1LOCALE","X1REGION","S1M8GRADE","X1MTHID","X1MTHUTI","X1MTHEFF","X1MTHINT","X1SCIID","X1SCIUTI","X1SCIEFF","X1SCIINT","X2SCHOOLCLI","X2PROBLEM","X1PAREDEXPCT","X1STUEDEXPCT","X1PROBLEM","S1MSCORE","na_prop","STU_ID"
0,0,"Hispanic, race specified",14,"Public",-0.5089,-0.6046,-0.09,0.67,-1.51,64.4785,"Suburb","West","A",1.16,-1.17,-0.17,1.23,-1.57,-1.5,-1.2,-1,0.99,-0.8,10,8,-0.816661877096118,5.6,0,"10239"
0,1,"White, non-Hispanic",14,"Catholic or other private",0.8973,1.0801,1.01,0.98,-0.23,53.3296,"Town","Midwest","A",-0.57,-0.3,-0.29,0.19,0.91,0.1,-0.17,0.16,0.27,-1.18,6,8,-0.756600533275629,4.8,0,"10241"
0,0,"More than one race, non-Hispanic",14,"Public",0.6195,0.6993,1.01,0.41,0.79,65.3481,"City","South","B",0,-1.9,0.95,-0.66,-0.33,-1.08,1.1,-0.67,0.64,-1.01,8,10,-0.749838334564476,3,0.0714285714285714,"10252"
0,0,"Hispanic, race specified",14,"Public",0.6675,0.7585,1.39,-0.39,-2.06,41.7451,"City","West","B",0.6,-0.3,0.1,0.19,0.27,0.1,0.25,2.03,-0.75,-1.2,6,4,1.5320759345136,3,0,"10254"
0,0,"Black/African-American, non-Hispanic",14,"Public",0.4329,0.5134,-1.79,-0.35,0.48,47.9258,"City","Northeast","A",0.6,0.9,0.1,1.69,-0.97,-0.33,-1.63,-1.05,0.66,-0.03,8,8,0.0799645208127539,4.8,0.0714285714285714,"10256"
0,1,"White, non-Hispanic",14,"Public",0.0027,0.0908,-1.87,-0.88,-1.11,48.4576,"Town","South","B",0,-0.3,0.1,-0.48,-0.33,0.57,-1.33,-0.62,-0.18,0.94,4,8,0.265641803030553,3,0.0714285714285714,"10258"
0,0,"White, non-Hispanic",14,"Catholic or other private",1.0476,1.0749,-0.09,0.67,0.7,63.4612,"City","Midwest","A",1.76,0.27,0.95,0.86,2.15,-0.89,-0.16,0.88,0.82,-1.59,6,10,-1.77208067087066,5.6,0.0357142857142857,"10260"
0,1,"Hispanic, race specified",16,"Public",-1.2992,-1.3059,-1.3,-1.63,-1.27,44.0829,"Town","South","D",0.6,-0.3,-0.61,-0.29,-1.57,-1.93,-0.89,-2.59,-0.34,1.6,6,2,0.409562921534334,1,0.214285714285714,"10263"
0,0,"White, non-Hispanic",14,"Catholic or other private",1.6415,1.6411,1.09,1.59,1.27,60.5927,"City","Midwest","A",1.16,0.27,1.62,0.92,0.91,0.71,0.25,0.88,1.91,-1.9,6,10,-1.342211593476,5.6,0.0357142857142857,"10266"
0,0,"Black/African-American, non-Hispanic",14,"Public",-0.4398,-1.6867,0.71,0.78,-0.21,39.1278,"Town","West","A",1.76,1.31,1.34,0.59,-1.57,-0.33,0.25,0.16,0.11,0.47,6,2,0.988411783023547,4.8,0.75,"10268"
0,1,"White, non-Hispanic",15,"Catholic or other private",1.0189,0.891,0.1,1.59,1.09,59.9612,"Suburb","Midwest","C",-0.57,1.31,0.53,-0.16,-0.94,0.23,-1.33,-0.67,0.29,-1.76,6,9,-2.10167907159224,2.4,0,"10272"
0,1,"White, non-Hispanic",14,"Public",1.3209,1.197,-2.57,-2.08,-0.41,31.5739,"Suburb","South","B",-1.73,-3.51,-2.53,-1.86,-1.57,-3.1,-2.91,-2.59,-0.17,1.84,6,8,1.03186327377842,4.8,0.142857142857143,"10273"
0,0,"White, non-Hispanic",14,"Public",0.3842,0.4317,-2.78,-0.04,-0.36,64.3005,"Rural","South","B",-0.57,-0.3,-0.17,0.01,-0.33,-0.52,0.25,0.54,-0.98,0.57,8,10,0.233534342595172,4.2,0.178571428571429,"10274"
0,1,"Black/African-American, non-Hispanic",14,"Public",0.1665,-0.2771,0.29,-1.89,-1,59.8778,"Rural","Midwest","A",0,-1.33,-0.17,-0.96,-1.57,-1.08,-1.33,-2.59,0.45,-1.68,4,4,-2.10167907159224,5.6,0.607142857142857,"10277"
0,1,"Hispanic, race specified",15,"Catholic or other private",-0.6849,-0.6613,0.29,-0.39,0.53,46.8259,"City","South","D",-1.13,-0.93,-0.56,-1.79,-0.33,-0.89,-0.17,-1.07,1.63,-0.96,10,2,-1.07943673528606,1.2,0.142857142857143,"10278"
0,1,"More than one race, non-Hispanic",15,"Public",1.4259,1.5367,0.59,-0.39,-0.54,64.5217,"Rural","South","A",0.6,-0.7,-0.56,0.46,1.52,0.1,0.56,1.27,0.03,0.49,10,10,-0.512408738098765,4.8,0.178571428571429,"10280"
0,0,"White, non-Hispanic",15,"Public",-1.1012,-1.2259,1.09,-0.39,-0.01,42.3415,"Rural","Midwest","C",-0.57,0.34,-0.56,-0.29,0.91,0.1,-1.63,-1.05,0.32,-0.62,2,2,-0.756600533275629,2,0.0357142857142857,"10281"
0,0,"White, non-Hispanic",15,"Public",0.3877,0.2891,1.39,0.55,-1.41,40.5817,"Suburb","Midwest","A",0.6,1.31,0.1,0.49,0.91,0.1,0.25,-0.17,0.8,-0.6,6,8,-0.433764331265202,4,0,"10282"
0,0,"More than one race, non-Hispanic",14,"Public",0.3474,0.2537,0.71,0.7,-2.73,64.0675,"Suburb","West","A",1.19,1.31,1.62,1.34,0.91,1.69,1.1,0.86,-0.6,-0.07,10,6,-0.271260149748346,4.8,0,"10283"
0,1,"Native Hawaiian/Pacific Islander, non-Hispanic",15,"Public",-0.2233,-0.2978,0.33,-0.41,-0.37,57.2458,"Rural","Northeast","B",0.6,1.31,1.21,1.02,0.27,1.27,1.83,-1.9,0.3,-0.35,2,8,0.0799645208127539,3.6,0,"10285"
0,1,"White, non-Hispanic",14,"Public",1.1463,1.019,-0.2,0.78,-2.24,71.7701,"Suburb","Northeast","A",1.16,-0.13,0.51,1.35,-0.33,0.1,0.25,0.49,0.55,-0.21,6,8,-0.427002132554049,5.6,0.107142857142857,"10286"
0,0,"Hispanic, race specified",14,"Catholic or other private",-0.1576,-0.1352,0.14,0.43,1.25,49.612,"Suburb","South","D",-1.73,0.5,0.38,-0.94,-1.57,0.71,0.69,-2.26,1.14,-0.57,10,7,1.01834708243564,1.2,0.0357142857142857,"10287"
0,0,"White, non-Hispanic",14,"Public",-0.7426,-0.8059,-0.2,-0.39,-1.8,53.3906,"Rural","South","B",0.06,0.9,0.1,0.55,0.27,-0.33,0.25,-0.28,0.43,-0.76,4,6,0.832669800217844,4.2,0.357142857142857,"10288"
0,0,"Black/African-American, non-Hispanic",14,"Public",1.0467,0.9249,0.9,0.92,-0.05,65.308,"Suburb","Midwest","A",1.76,1.31,1.62,2.08,-1.57,-0.47,1.53,0.93,0.45,0.02,10,10,-0.512408738098765,5.6,0,"10290"
0,0,"White, non-Hispanic",15,"Catholic or other private",1.0708,0.9539,1.39,1.34,1.61,64.7733,"Suburb","West","A",0.03,-0.93,0.1,0.19,0.91,-0.47,-1.33,-0.67,1.66,-1.5,8,10,-1.16484334083077,5.6,0.0357142857142857,"10297"
0,1,"Black/African-American, non-Hispanic",14,"Public",0.1653,0.0704,1.39,-0.27,-1.71,44.1058,"Suburb","Midwest","A",-1.73,-1.27,-1.02,0.19,0.27,-1.5,-0.16,0.93,-1.1,1.28,6,6,2.21443763057817,4.8,0.0714285714285714,"10302"
0,1,"Asian, non-Hispanic",14,"Catholic or other private",0.4466,0.8601,-0.58,0.21,0.25,51.7148,"City","South","C",0.03,-0.93,0.1,-0.66,-0.33,0.28,0.25,-0.28,0.53,-2.14,8,4,-1.8389042134023,2.8,0.642857142857143,"10303"
0,1,"Hispanic, race specified",14,"Catholic or other private",1.0639,1.2555,0.54,1.59,-0.72,43.5211,"Town","West","B",-0.57,1.31,0.1,0.12,-0.33,1.13,0.25,-0.17,0.38,-0.1,10,8,1.42504305912936,3.6,0.0357142857142857,"10304"
0,0,"Hispanic, race specified",14,"Public",-1.0282,-1.1193,-0.09,-0.98,-2.04,55.5727,"Rural","Northeast","B",-0.57,-0.3,-0.17,-0.18,-0.33,-0.89,-1.33,-1.05,-0.34,-0.54,4,2,0.66557558101312,4.2,0,"10305"
0,0,"Asian, non-Hispanic",14,"Catholic or other private",0.0602,0.4878,1.39,1.26,1.33,58.7007,"City","Midwest","A",1.76,0.9,1.34,2.08,0.91,1.69,1.53,0.49,1.41,-1.44,10,6,-1.77208067087066,5.6,0.642857142857143,"10312"
0,1,"White, non-Hispanic",15,"Catholic or other private",0.4571,0.4581,-0.53,0.98,0.19,49.5257,"City","Midwest","A",-0.57,-0.3,-0.34,0.86,-0.33,1.69,0.79,0.94,1.34,-1.96,6,6,-2.10167907159224,4.8,0.178571428571429,"10315"
0,0,"Asian, non-Hispanic",14,"Public",-0.3543,1.5438,-2.7,-0.88,-0.42,35.4491,"Rural","South","A",0.03,-0.93,-0.17,-0.18,-0.33,-0.89,-1.74,-0.56,0.87,-0.6,10,2,0.732399123544762,4.2,0.75,"10320"
0,1,"Hispanic, no race specified",14,"Public",0.4587,0.1867,-3.38,-2.65,0.1,50.3811,"Rural","Northeast","Below D",-1.16,-1.96,-2.92,-1.73,0.27,0.1,-0.16,-0.61,0.05,-0.52,4,2,-2.10167907159224,0,0.642857142857143,"10321"
0,1,"White, non-Hispanic",14,"Public",1.4893,1.358,0.23,-0.39,-1.89,53.7547,"Suburb","West","B",0.6,0.27,-0.58,0.57,-0.33,0.28,-0.59,0.93,0.06,0.34,8,4,0.481445129656745,4.2,0.0357142857142857,"10322"
0,0,"White, non-Hispanic",14,"Public",-0.2213,-0.3254,0.71,-1.21,-1.04,34.0761,"Suburb","Northeast","B",-1.73,-0.3,0.1,-0.29,-1.57,-0.33,-1.33,-1.05,1.76,-1.94,8,10,-0.433764331265202,3,0.0357142857142857,"10323"
0,0,"White, non-Hispanic",15,"Public",0.7921,0.6776,0.9,0.1,-1.65,51.8666,"Suburb","Midwest","B",0.6,-1.33,-0.29,0.55,0.31,-0.33,0.25,0.16,0.68,-1.08,6,6,-0.433764331265202,4.2,0,"10324"
0,0,"Asian, non-Hispanic",14,"Public",2.007,2.2242,0.6,-0.92,0.4,75.0439,"Rural","South","A",0.03,0.67,1.62,-0.18,0.27,-1.08,1.12,-1.82,0.83,-0.86,10,10,-0.756600533275629,5.6,0.0714285714285714,"10326"
0,1,"Hispanic, race specified",15,"Public",-0.8061,-0.7858,-1.49,0.45,0.83,35.4759,"Rural","South","B",-1.73,-0.3,0.1,0.49,-0.33,-0.47,0.25,0.93,1,-1.28,6,2,-0.756600533275629,3,0.0714285714285714,"10327"
0,0,"White, non-Hispanic",15,"Catholic or other private",0.3282,0.2296,-0.15,0.98,1,58.7895,"Suburb","Midwest","B",0.6,0.9,-0.17,0.49,-0.33,0.1,-0.9,-0.61,1.83,-2.14,8,8,-1.50930581268072,3.6,0.0714285714285714,"10331"
0,0,"Hispanic, race specified",14,"Catholic or other private",0.4939,0.3946,0.1,1.59,1.53,49.6469,"Suburb","Northeast","B",-0.57,-1.17,-0.34,0.14,0.91,1.69,1.42,0.15,1.94,-2.14,10,8,-2.10167907159224,3.6,0.0357142857142857,"10334"
0,1,"White, non-Hispanic",15,"Public",0.0885,-0.0278,1.01,0.18,-0.59,58.6335,"Suburb","Midwest","B",-0.57,0.5,0.1,-0.66,-0.33,-0.33,-0.89,-1.84,-0.38,-0.12,8,4,-0.493825675085691,3.6,0.0714285714285714,"10336"
0,1,"Hispanic, race specified",14,"Catholic or other private",-0.3118,-0.4478,0.71,-1.06,-0.38,51.1632,"Suburb","South","B",-1.73,-0.47,0.1,0.19,-1.57,-0.15,-0.18,0.93,0.68,-1.64,10,6,-2.10167907159224,3.6,0.142857142857143,"10339"
0,1,"White, non-Hispanic",14,"Public",0.4099,0.3964,0.16,1,0.39,53.9253,"Rural","Northeast","C",-0.57,0.27,-0.56,-0.18,0.91,0.71,1,2.03,1.14,-0.42,4,4,-0.512408738098765,2.4,0.107142857142857,"10340"
0,1,"Black/African-American, non-Hispanic",15,"Public",0.5563,0.7438,-1.79,1.34,0.17,26.7135,"Town","West","B",-0.57,0.27,1.62,0.47,-1.57,0.66,1.42,0.49,0.79,1.16,4,6,-0.756600533275629,3,0.25,"10342"
0,0,"White, non-Hispanic",14,"Public",0.0502,0.11,0.52,0.52,0.08,54.7217,"City","South","C",-0.57,0.9,-0.17,-1.33,-0.33,-0.89,-0.48,-1.4,0.32,-1.22,3,10,-0.512408738098765,2,0.142857142857143,"10344"
0,0,"White, non-Hispanic",15,"Public",-1.1012,-1.2243,1.39,-1.43,-0.76,43.2347,"Suburb","South","C",0.03,-0.3,0.1,0.19,0.31,0.23,-0.17,1.59,0.41,-0.63,1,2,-0.512408738098765,2,0.0714285714285714,"10353"
0,1,"White, non-Hispanic",14,"Public",-0.2903,-0.3899,-1.79,-0.39,-0.34,46.3804,"Suburb","West","A",1.16,-0.3,0.1,-0.18,-0.36,-0.47,-0.05,1.38,0.27,-0.24,4,6,-0.16422727436411,7.6,0,"10354"
0,0,"White, non-Hispanic",15,"Public",0.0374,-0.048,-0.26,0.6,-0.5,48.2431,"Suburb","South","B",-1.73,0.34,-1.41,-1.38,-0.33,-0.94,-1.33,-0.67,0.24,-0.23,8,8,-0.427002132554049,3,0.0357142857142857,"10356"
0,1,"White, non-Hispanic",14,"Public",0.2551,0.277,-0.32,0.2,-0.83,34.5885,"Rural","South","C",-0.53,-1.33,-1.41,-0.16,0.91,0.71,-0.59,0.54,-0.98,1.89,6,6,1.95166277238823,2.4,0.0714285714285714,"10357"
0,1,"Asian, non-Hispanic",14,"Public",-0.3342,-0.3636,-0.96,-0.83,-0.89,59.4251,"City","Midwest","A",0.6,-0.3,0.1,-0.54,0.91,0.1,1.83,0.16,-0.84,0.93,6,8,-0.110928129254775,5.6,0.0357142857142857,"10359"
0,1,"Asian, non-Hispanic",15,"Public",-0.3554,0.638,-2.17,-0.75,-0.59,31.5166,"City","South","B",-1.73,-0.3,-1.41,-1.31,-1.57,0.57,-1.33,-1.07,0.64,-0.6,2,2,-1.07943673528606,2.4,0.607142857142857,"10360"
0,1,"More than one race, non-Hispanic",15,"Public",-0.4024,-0.4974,1.39,1.34,-1.27,57.9484,"Suburb","Midwest","A",0.6,0.27,0.1,1.05,-0.33,0.71,-0.05,-0.28,-0.72,-0.1,6,6,0.0799645208127539,4,0,"10361"
0,0,"White, non-Hispanic",14,"Public",-0.1942,-0.2072,1.39,0.21,-0.06,62.869,"Rural","Midwest","A",1.76,0.5,0.16,0.74,0.27,-0.33,1.1,1.71,-0.37,0.71,8,6,0.140025864633243,5.6,0,"10364"
0,1,"White, non-Hispanic",14,"Public",1.3874,1.4092,-1.49,-0.64,-2.73,63.1653,"City","Midwest","A",-0.57,-0.7,-0.75,-0.29,-0.33,-1.5,-1.33,-1.38,-0.33,0.09,6,8,0.425973823524124,5.6,0.142857142857143,"10365"
0,1,"More than one race, non-Hispanic",14,"Public",-0.3113,-0.297,1.39,0.52,0.45,44.0846,"Town","South","B",1.76,0.5,1.62,1.71,0.91,0.41,0.25,0.49,0.52,0.72,6,8,-0.656329856602547,3.6,0.178571428571429,"10367"
0,1,"Asian, non-Hispanic",14,"Public",-0.1671,-0.2731,-1.68,0.61,-0.76,51.4618,"City","Midwest","B",1.76,-0.3,-0.17,0.55,-1.57,0.1,-0.48,0.16,0.36,-0.95,2,2,-1.67180999419758,3.6,0.75,"10368"
0,1,"White, non-Hispanic",15,"Public",0.5303,0.4267,0.67,0.67,-1.12,67.0259,"Suburb","Northeast","A",1.76,-0.7,0.95,0.56,2.15,0.1,-0.05,0.04,0.88,0.34,6,6,0.569894942027905,5.6,0,"10373"
0,1,"White, non-Hispanic",15,"Public",-0.5983,-0.6937,1.01,1.26,-2.29,48.3629,"Suburb","South","A",0,0.9,0.1,1.25,-0.33,0.28,1.83,1.26,-0.58,0.94,8,8,-0.249633879908826,4.8,0.142857142857143,"10374"
0,1,"White, non-Hispanic",15,"Public",0.6088,0.511,-1.19,0.52,-1.81,48.5716,"Suburb","West","B",-1.73,-0.3,-0.17,-0.54,-0.33,0.1,-0.05,-0.23,-1.48,0.79,6,6,0.0799645208127539,3.6,0.0714285714285714,"10375"
0,1,"White, non-Hispanic",14,"Catholic or other private",1.3761,1.3743,0.71,1.23,0.39,54.5932,"City","West","B",0.6,-0.07,0.1,0.49,2.15,0.84,1.12,1.7,0.42,-0.76,6,10,-0.649567657891394,3.6,0.0357142857142857,"10376"
0,0,"White, non-Hispanic",15,"Catholic or other private",1.0802,1.1024,1.39,-0.04,0.56,50.0938,"City","South","A",0.6,-0.7,0.1,0.27,0.91,-0.33,0.25,-0.28,1.98,-1.96,8,6,-0.0825396607041021,5.6,0.142857142857143,"10379"
0,1,"White, non-Hispanic",15,"Public",1.0162,1.0295,-1,0.29,0.32,75.4732,"City","South","A",0.6,0.11,0.9,-0.36,0.91,-0.47,0.68,1.31,0.82,-1.67,10,10,-1.51606801139187,6.4,0.0714285714285714,"10383"
0,0,"More than one race, non-Hispanic",14,"Public",1.3874,1.4092,0.59,1.59,-0.65,62.5478,"City","South","B",-0.57,0.27,-0.58,-1.01,-0.33,-0.33,-0.05,0.54,-1.88,0.01,10,10,-0.40537586271453,3,0,"10386"
0,1,"Black/African-American, non-Hispanic",16,"Catholic or other private",-0.8371,-0.6911,0.1,0.03,0.39,45.8932,"City","Northeast","A",1.76,1.31,1.62,-0.18,-1.57,0.1,0.8,-2.59,0.68,-0.95,10,6,-0.182810337377185,4.8,0.107142857142857,"10391"
0,0,"More than one race, non-Hispanic",15,"Public",1.0439,0.9272,1.01,-0.04,-1.33,61.5068,"Suburb","West","B",-0.53,0.5,1.62,1.34,0.91,0.84,0.25,-1.07,-1.52,0.3,8,10,0.265641803030553,4.8,0,"10392"
0,0,"White, non-Hispanic",14,"Public",1.6071,1.623,-0.2,-0.39,-1.74,51.5223,"City","Midwest","C",-1.13,-0.3,-0.58,-1.49,0.91,0.1,-0.16,0.16,-0.85,0.76,6,10,0.247058740017478,2.8,0.0714285714285714,"10393"
0,0,"White, non-Hispanic",14,"Public",0.0131,0.0121,1.39,-0.04,-0.4,40.7155,"Suburb","Northeast","B",0.6,-0.3,0.95,1.39,0.31,1.69,1.83,0.88,1.26,-1.68,8,2,-1.27187621621501,3.6,0.0714285714285714,"10395"
0,0,"White, non-Hispanic",15,"Public",0.5109,0.5202,1.39,0.78,-0.99,60.2794,"Suburb","South","A",1.76,1.31,1.34,-0.68,2.15,0.1,1.83,-0.23,0.56,1.48,10,10,0.509833598207417,5.6,0.0357142857142857,"10396"
0,0,"White, non-Hispanic",14,"Catholic or other private",-0.0227,-0.1265,1.01,0.75,0.4,50.4225,"Suburb","Midwest","B",-1.73,-2.53,-1.36,-2.16,-1.57,-3.1,-2.06,-2.26,0.6,-1.48,6,6,-0.756600533275629,4.2,0.107142857142857,"10399"
0,1,"More than one race, non-Hispanic",15,"Catholic or other private",0.7403,0.7556,0.1,-1.24,1.74,65.9557,"City","Northeast","A",0.6,-0.93,0.95,0.85,0.91,-0.33,1.83,0.8,1.64,-1.48,10,6,-1.67180999419758,5.6,0.107142857142857,"10400"
0,0,"Hispanic, race specified",14,"Public",-0.324,-0.3314,0.33,-0.04,1.34,40.1711,"City","South","C",0,-0.7,-1.41,-1.13,0.94,0.1,1.42,0.93,0.63,-0.34,6,8,-0.763362731986782,2.4,0.285714285714286,"10401"
0,1,"White, non-Hispanic",14,"Public",0.9735,0.9394,0.71,-1.77,0.02,63.518,"Suburb","Midwest","B",-0.57,-0.76,1.62,-0.66,-0.33,-0.28,-0.05,1.38,0.58,-0.18,6,6,0.00286694484061389,4.2,0.0714285714285714,"10404"
0,1,"White, non-Hispanic",14,"Public",-0.3594,-0.4174,-0.2,-0.14,-3.19,49.187,"Rural","South","D",0.03,-0.3,-0.17,0.49,0.91,-0.89,-0.05,0.54,-0.89,0.55,3,4,0.521654462509338,1.2,0,"10408"
0,1,"White, non-Hispanic",15,"Catholic or other private",1.3204,1.2014,0.59,0.21,0.31,55.1141,"Suburb","South","A",0.6,0.11,0.51,0.96,0.91,-0.33,0.68,0.61,1.71,-1.94,6,6,-0.649567657891394,5.6,0,"10409"
0,0,"Hispanic, race specified",14,"Public",0.0153,-0.0805,0.21,-1.41,-0.24,43.6678,"Suburb","Midwest","Below D",-1.73,-1.33,-2.92,-0.16,-1.57,-0.89,-1.33,-1.05,0.68,-0.56,4,3,1.09544465840778,0,0.0357142857142857,"10410"
0,1,"Black/African-American, non-Hispanic",15,"Public",-0.7606,-0.8241,0.41,-0.04,-2.35,37.6426,"Rural","South","C",0.6,0.67,0.55,0.68,-0.33,-0.33,-0.78,-0.62,-1.14,2,4,10,2.11416695390509,2,0.107142857142857,"10412"
0,1,"White, non-Hispanic",15,"Catholic or other private",1.2036,1.2411,0.54,0.55,1.8,52.91,"City","South","A",1.76,-0.7,1.62,-0.11,1.52,-1.5,1.83,-0.73,2.43,-2.14,8,6,-1.67180999419758,4.8,0.0714285714285714,"10417"
0,1,"More than one race, non-Hispanic",15,"Public",0.7237,0.7672,0.23,-0.04,-0.39,40.1284,"City","South","A",1.19,-0.7,0.1,0.14,0.91,-1.08,-2.91,-0.67,0.14,0.07,4,4,-0.512408738098765,5.6,0.25,"10423"
0,1,"White, non-Hispanic",14,"Public",0.3094,0.3034,1.39,0.52,0.9,55.8075,"Rural","Midwest","A",1.16,0.67,1.62,1.32,0.91,1.13,0.25,1.31,0.2,-0.95,4,4,-0.775183596288704,4.8,0,"10425"
0,1,"Asian, non-Hispanic",15,"Public",-1.7157,-0.192,-0.75,-1.33,0.54,47.3469,"Town","South","B",0,-0.7,-1.14,0.66,-0.33,0.28,-1.63,-2.26,0.64,-0.19,6,2,1.51855153709129,4.2,0.607142857142857,"10427"
0,0,"Black/African-American, non-Hispanic",14,"Public",-0.8914,-0.9936,0.52,0.21,-1.32,56.0374,"Suburb","South","A",1.76,0.9,0.49,1.6,0.27,1.27,-0.49,0.21,-0.95,0.49,10,10,1.01834708243564,4.8,0,"10429"
0,0,"White, non-Hispanic",15,"Catholic or other private",-0.0817,-0.0696,0.6,-0.04,0.64,60.0716,"Rural","Midwest","B",-0.57,-0.7,-1.41,-0.66,0.91,0.1,-1.33,-0.67,1.81,-2.09,6,6,-1.07943673528606,3.6,0,"10433"
0,0,"Asian, non-Hispanic",14,"Catholic or other private",0.1751,0.2144,-1.36,-0.75,0.7,51.6623,"City","Midwest","C",-0.57,-1.27,0.1,-1.01,-0.33,-1.5,-0.46,-0.6,1.71,-2.14,6,6,-1.77208067087066,2.4,0.178571428571429,"10434"
0,1,"Black/African-American, non-Hispanic",14,"Public",-0.3755,-0.4711,1.39,-0.52,-0.14,30.0956,"Suburb","South","B",-0.57,1.31,0.95,-0.71,0.27,0.1,1.83,0.49,-0.08,-0.1,4,2,0.240296541306325,3.6,0.142857142857143,"10435"
0,0,"White, non-Hispanic",14,"Public",0.494,0.5553,-0.5,-0.73,-0.06,47.562,"Rural","South","Class was not graded",-0.57,-1.33,-0.88,-0.29,-1.57,0.1,-0.05,0.54,-0.08,-0.65,6,8,-0.668150720904468,0,0,"10436"
0,1,"White, non-Hispanic",14,"Public",1.6709,1.5305,-1.72,-0.39,0.13,60.9543,"Suburb","Midwest","B",0,-0.3,0.1,-1.03,0.91,0.28,-0.17,0.87,-0.34,-0.38,8,8,-0.512408738098765,3.6,0.0357142857142857,"10437"
0,1,"Asian, non-Hispanic",14,"Public",-0.2701,0.1229,-0.58,-3.02,-1.04,39.7723,"Rural","South","A",1.76,-0.3,1.62,1.72,-0.3,-0.33,-0.05,-2.26,-1.36,0.49,6,10,0.832669800217844,4.8,0.678571428571429,"10438"
0,1,"Native Hawaiian/Pacific Islander, non-Hispanic",15,"Catholic or other private",0.1538,0.2115,1.01,1.59,-0.03,61.2244,"City","South","A",0.6,-0.3,1.62,0.87,-0.33,-0.89,-0.59,0.09,1.65,-1.49,10,10,-1.67180999419758,5.6,0,"10441"
0,0,"Black/African-American, non-Hispanic",14,"Catholic or other private",1.5335,1.6651,-0.66,-0.39,1.51,67.9959,"Rural","South","C",-1.16,-1.33,0.1,-0.54,-0.33,-0.89,-1.33,-0.61,2.07,-1.68,10,7,-2.10167907159224,2.8,0.214285714285714,"10443"
0,0,"White, non-Hispanic",15,"Catholic or other private",0.6538,0.7096,1.39,1.59,0.32,60.0417,"City","Midwest","A",1.19,0.27,1.62,0.49,0.31,0.1,1.83,-1.82,0.8,-1.72,10,8,-2.10167907159224,5.6,0,"10445"
0,1,"White, non-Hispanic",14,"Public",0.4745,0.5155,0.71,0.52,0.64,66.4937,"Rural","South","A",1.76,1.31,0.1,0.47,0.91,0.1,-0.48,-0.21,0.67,-0.18,6,10,-1.51606801139187,5.6,0.107142857142857,"10448"
0,1,"White, non-Hispanic",15,"Public",1.567,1.6735,-0.62,-0.06,0.17,57.9443,"Rural","South","B",-0.57,-0.3,0.55,-0.54,0.91,1.27,1.83,0.99,0.8,0.49,10,8,-0.427002132554049,4.2,0.178571428571429,"10449"
0,1,"Asian, non-Hispanic",15,"Public",-0.4129,-0.5089,1.39,-0.04,0.24,64.5262,"Suburb","South","A",1.76,1.31,1.34,1.32,1.52,1.69,1.53,1.31,-0.82,0.12,10,10,-0.249633879908826,5.6,0.0714285714285714,"10456"
0,0,"Asian, non-Hispanic",15,"Public",-0.0296,-0.0472,-1.81,-0.73,-0.8,50.9527,"Rural","South","A",0.03,-0.7,-0.58,-1.38,0.31,-0.33,1.83,1.38,0.7,1.36,10,10,0.988411783023547,4,0.0357142857142857,"10458"
0,1,"Black/African-American, non-Hispanic",16,"Public",0.0332,0.0334,-0.34,0.1,-0.52,26.1576,"Rural","South","D",-1.73,-2.37,-2.92,-2.46,-0.33,-1.32,-0.16,0.49,-0.73,1.15,6,10,-0.433764331265202,1.2,0.25,"10459"
0,1,"White, non-Hispanic",14,"Catholic or other private",-0.1646,-0.1046,-0.5,-0.04,0.45,46.5177,"City","West","B",-1.73,-1.74,-2.09,-0.64,-1.57,-0.76,-0.49,-0.63,0.41,-1.49,6,6,0.225432470177959,3.6,0.178571428571429,"10461"
0,0,"White, non-Hispanic",15,"Public",0.0588,-0.0683,0.71,1,-1.32,43.4159,"Suburb","Northeast","B",0.6,-0.3,0.1,0.19,0.27,0.1,0.25,1.32,-0.74,-0.86,6,6,-1.07943673528606,3.6,0.0357142857142857,"10464"
0,1,"White, non-Hispanic",15,"Public",-0.8132,-0.8527,-0.15,-0.14,-0.65,31.5178,"Rural","Midwest","C",-1.73,1.31,0.1,-0.16,0.88,1.69,-0.05,0.16,-0.81,0.29,6,6,0.0732023221016011,2,0.0714285714285714,"10465"
0,1,"White, non-Hispanic",15,"Public",-0.3706,-0.2751,-0.7,0.05,-2.57,42.8389,"Town","West","Class was not graded",0.6,0.34,-0.91,-1.33,2.15,1.69,1.12,1.32,-0.33,1.48,6,2,1.74787926113979,0,0.107142857142857,"10467"
0,0,"More than one race, non-Hispanic",15,"Public",-0.15,-0.2548,-0.45,-1.48,-4.22,48.9682,"Suburb","South","C",-0.57,0.67,-0.29,-0.18,0.27,0.1,-0.9,-1.07,-3.36,0.83,10,6,1.91497348034451,2.8,0.178571428571429,"10468"
0,1,"White, non-Hispanic",14,"Public",0.6275,0.6669,0.71,0.52,0.18,62.4495,"Rural","South","A",0.6,-0.3,0.1,-0.66,-0.33,0.1,0.25,0.61,0.57,-0.03,6,8,-0.0825396607041021,4,0.0357142857142857,"10475"
